epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,292.936,2.38087,4.20505,2.05888,0.00473,0.3119,0.07379,0.0413,1.98633,4.08826,1.91358,0.0001111,0.0001111,0.0001111
2,822.219,1.80955,3.39214,1.65964,0.00413,0.29872,0.13063,0.06297,1.95669,3.87072,1.79631,0.000231,0.000231,0.000231
